species_name,genome_file_name,cds_file_name,original_name,source
aspergillus_indicus,aspergillus_indicus_v2_0_genomic.fna,aspergillus_indicus_v2_0_cds.fna,aspergillus_indicus_v2_0,mycocosm
aspergillus_implicatus,aspergillus_implicatus_cbs_484_95_v1_0_genomic.fna,aspergillus_implicatus_cbs_484_95_v1_0_cds.fna,aspergillus_implicatus_cbs_484_95_v1_0,mycocosm
aspergillus_iizukae,aspergillus_iizukae_cbs_541_69_v1_0_genomic.fna,aspergillus_iizukae_cbs_541_69_v1_0_cds.fna,aspergillus_iizukae_cbs_541_69_v1_0,mycocosm
aspergillus_igneus,aspergillus_igneus_cbs_466_65_v1_0_genomic.fna,aspergillus_igneus_cbs_466_65_v1_0_cds.fna,aspergillus_igneus_cbs_466_65_v1_0,mycocosm
aspergillus_hortai,aspergillus_hortai_ibt_26384_v1_0_genomic.fna,aspergillus_hortai_ibt_26384_v1_0_cds.fna,aspergillus_hortai_ibt_26384_v1_0,mycocosm
aspergillus_heyangensis,aspergillus_heyangensis_cbs_101751_v1_0_genomic.fna,aspergillus_heyangensis_cbs_101751_v1_0_cds.fna,aspergillus_heyangensis_cbs_101751_v1_0,mycocosm
aspergillus_heterothallicus,aspergillus_heterothallicus_cbs_489_65_v1_0_genomic.fna,aspergillus_heterothallicus_cbs_489_65_v1_0_cds.fna,aspergillus_heterothallicus_cbs_489_65_v1_0,mycocosm
aspergillus_haitiensis,aspergillus_haitiensis_cbs_468_91_v1_0_genomic.fna,aspergillus_haitiensis_cbs_468_91_v1_0_cds.fna,aspergillus_haitiensis_cbs_468_91_v1_0,mycocosm
aspergillus_granulosus,aspergillus_granulosus_cbs_588_65_v1_0_genomic.fna,aspergillus_granulosus_cbs_588_65_v1_0_cds.fna,aspergillus_granulosus_cbs_588_65_v1_0,mycocosm
aspergillus_giganteus,aspergillus_giganteus_cbs_515_65_v1_0_genomic.fna,aspergillus_giganteus_cbs_515_65_v1_0_cds.fna,aspergillus_giganteus_cbs_515_65_v1_0,mycocosm
aspergillus_germanicus,aspergillus_germanicus_cbs_123887_v1_0_genomic.fna,aspergillus_germanicus_cbs_123887_v1_0_cds.fna,aspergillus_germanicus_cbs_123887_v1_0,mycocosm
aspergillus_galapagensis,aspergillus_galapagensis_cbs_117522_v1_0_genomic.fna,aspergillus_galapagensis_cbs_117522_v1_0_cds.fna,aspergillus_galapagensis_cbs_117522_v1_0,mycocosm
aspergillus_funiculosus,aspergillus_funiculosus_cbs_116_56_v1_0_genomic.fna,aspergillus_funiculosus_cbs_116_56_v1_0_cds.fna,aspergillus_funiculosus_cbs_116_56_v1_0,mycocosm
aspergillus_fumisynnematus,aspergillus_fumisynnematus_ibt_28474_v1_0_genomic.fna,aspergillus_fumisynnematus_ibt_28474_v1_0_cds.fna,aspergillus_fumisynnematus_ibt_28474_v1_0,mycocosm
aspergillus_fructiculosus,aspergillus_fructiculosus_v1_0_genomic.fna,aspergillus_fructiculosus_v1_0_cds.fna,aspergillus_fructiculosus_v1_0,mycocosm
aspergillus_frequens,aspergillus_frequens_cbs_586_65_v1_0_genomic.fna,aspergillus_frequens_cbs_586_65_v1_0_cds.fna,aspergillus_frequens_cbs_586_65_v1_0,mycocosm
aspergillus_foveolata,aspergillus_foveolata_cbs_279_81_v1_0_genomic.fna,aspergillus_foveolata_cbs_279_81_v1_0_cds.fna,aspergillus_foveolata_cbs_279_81_v1_0,mycocosm
aspergillus_floridensis,aspergillus_floridensis_dto_198_a8_v1_0_genomic.fna,aspergillus_floridensis_dto_198_a8_v1_0_cds.fna,aspergillus_floridensis_dto_198_a8_v1_0,mycocosm
aspergillus_flocculosus,aspergillus_flocculosus_v1_0_genomic.fna,aspergillus_flocculosus_v1_0_cds.fna,aspergillus_flocculosus_v1_0,mycocosm
aspergillus_floccosus,aspergillus_floccosus_cbs_116_37_v1_0_genomic.fna,aspergillus_floccosus_cbs_116_37_v1_0_cds.fna,aspergillus_floccosus_cbs_116_37_v1_0,mycocosm
aspergillus_flavipes,aspergillus_flavipes_cbs_22552_v1_0_genomic.fna,aspergillus_flavipes_cbs_22552_v1_0_cds.fna,aspergillus_flavipes_cbs_22552_v1_0,mycocosm
aspergillus_filifera,aspergillus_filifera_cbs_114510_v1_0_genomic.fna,aspergillus_filifera_cbs_114510_v1_0_cds.fna,aspergillus_filifera_cbs_114510_v1_0,mycocosm
aspergillus_ferenczii,aspergillus_ferenczii_cbs_121594_v1_0_genomic.fna,aspergillus_ferenczii_cbs_121594_v1_0_cds.fna,aspergillus_ferenczii_cbs_121594_v1_0,mycocosm
aspergillus_falconensis,aspergillus_falconensis_cbs_271_91_v1_0_genomic.fna,aspergillus_falconensis_cbs_271_91_v1_0_cds.fna,aspergillus_falconensis_cbs_271_91_v1_0,mycocosm
aspergillus_endophyticus,aspergillus_endophyticus_dto_354_i2_v1_0_genomic.fna,aspergillus_endophyticus_dto_354_i2_v1_0_cds.fna,aspergillus_endophyticus_dto_354_i2_v1_0,mycocosm
aspergillus_elegans,aspergillus_elegans_cbs_116_39_v1_0_genomic.fna,aspergillus_elegans_cbs_116_39_v1_0_cds.fna,aspergillus_elegans_cbs_116_39_v1_0,mycocosm
aspergillus_duricaulis,aspergillus_duricaulis_cbs_481_65_v1_0_genomic.fna,aspergillus_duricaulis_cbs_481_65_v1_0_cds.fna,aspergillus_duricaulis_cbs_481_65_v1_0,mycocosm
aspergillus_dromiae,aspergillus_dromiae_cbs_140633_v1_0_genomic.fna,aspergillus_dromiae_cbs_140633_v1_0_cds.fna,aspergillus_dromiae_cbs_140633_v1_0,mycocosm
aspergillus_dimorphicus,aspergillus_dimorphicus_cbs_649_79_v1_0_genomic.fna,aspergillus_dimorphicus_cbs_649_79_v1_0_cds.fna,aspergillus_dimorphicus_cbs_649_79_v1_0,mycocosm
aspergillus_desertorum,aspergillus_desertorum_cbs_653_73_v1_0_genomic.fna,aspergillus_desertorum_cbs_653_73_v1_0_cds.fna,aspergillus_desertorum_cbs_653_73_v1_0,mycocosm
aspergillus_dentatus,aspergillus_dentatus_cbs_114_63_v1_0_genomic.fna,aspergillus_dentatus_cbs_114_63_v1_0_cds.fna,aspergillus_dentatus_cbs_114_63_v1_0,mycocosm
aspergillus_deflectus,aspergillus_deflectus_cbs_109_55_v1_0_genomic.fna,aspergillus_deflectus_cbs_109_55_v1_0_cds.fna,aspergillus_deflectus_cbs_109_55_v1_0,mycocosm
aspergillus_cumulatus,aspergillus_cumulatus_dto_311_f5_v1_0_genomic.fna,aspergillus_cumulatus_dto_311_f5_v1_0_cds.fna,aspergillus_cumulatus_dto_311_f5_v1_0,mycocosm
aspergillus_crustosus,aspergillus_crustosus_cbs_478_65_v1_0_genomic.fna,aspergillus_crustosus_cbs_478_65_v1_0_cds.fna,aspergillus_crustosus_cbs_478_65_v1_0,mycocosm
aspergillus_croceus,aspergillus_croceus_cbs_134396_v1_0_genomic.fna,aspergillus_croceus_cbs_134396_v1_0_cds.fna,aspergillus_croceus_cbs_134396_v1_0,mycocosm
aspergillus_cretensis,aspergillus_cretensis_cbs_112802_v1_0_genomic.fna,aspergillus_cretensis_cbs_112802_v1_0_cds.fna,aspergillus_cretensis_cbs_112802_v1_0,mycocosm
aspergillus_creber,aspergillus_creber_ibt_32277_v1_0_genomic.fna,aspergillus_creber_ibt_32277_v1_0_cds.fna,aspergillus_creber_ibt_32277_v1_0,mycocosm
aspergillus_costiformis,aspergillus_costiformis_cbs_101749_v1_0_genomic.fna,aspergillus_costiformis_cbs_101749_v1_0_cds.fna,aspergillus_costiformis_cbs_101749_v1_0,mycocosm
aspergillus_corrugatus,aspergillus_corrugatus_cbs_191_77_v1_0_genomic.fna,aspergillus_corrugatus_cbs_191_77_v1_0_cds.fna,aspergillus_corrugatus_cbs_191_77_v1_0,mycocosm
aspergillus_coreanus,aspergillus_coreanus_cbs_117059_v1_0_genomic.fna,aspergillus_coreanus_cbs_117059_v1_0_cds.fna,aspergillus_coreanus_cbs_117059_v1_0,mycocosm
aspergillus_conjunctus,aspergillus_conjunctus_cbs_476_65_v1_0_genomic.fna,aspergillus_conjunctus_cbs_476_65_v1_0_cds.fna,aspergillus_conjunctus_cbs_476_65_v1_0,mycocosm
aspergillus_cleistominutus,aspergillus_cleistominutus_cbs_200_75_v1_0_genomic.fna,aspergillus_cleistominutus_cbs_200_75_v1_0_cds.fna,aspergillus_cleistominutus_cbs_200_75_v1_0,mycocosm
aspergillus_clavatonanicus,aspergillus_clavatonanicus_v1_0_genomic.fna,aspergillus_clavatonanicus_v1_0_cds.fna,aspergillus_clavatonanicus_v1_0,mycocosm
aspergillus_cibarius,aspergillus_cibarius_dto_197_d3_v1_0_genomic.fna,aspergillus_cibarius_dto_197_d3_v1_0_cds.fna,aspergillus_cibarius_dto_197_d3_v1_0,mycocosm
aspergillus_chrysellus,aspergillus_chrysellus_cbs_472_65_v1_0_genomic.fna,aspergillus_chrysellus_cbs_472_65_v1_0_cds.fna,aspergillus_chrysellus_cbs_472_65_v1_0,mycocosm
aspergillus_christenseniae,aspergillus_christenseniae_cbs_411_64_v1_0_genomic.fna,aspergillus_christenseniae_cbs_411_64_v1_0_cds.fna,aspergillus_christenseniae_cbs_411_64_v1_0,mycocosm
aspergillus_cervinus,aspergillus_cervinus_cbs_196_64_v1_0_genomic.fna,aspergillus_cervinus_cbs_196_64_v1_0_cds.fna,aspergillus_cervinus_cbs_196_64_v1_0,mycocosm
aspergillus_cejpii,aspergillus_cejpii_cbs_157_66_v1_0_genomic.fna,aspergillus_cejpii_cbs_157_66_v1_0_cds.fna,aspergillus_cejpii_cbs_157_66_v1_0,mycocosm
aspergillus_caperatus,aspergillus_caperatus_dto_337_e6_v1_0_genomic.fna,aspergillus_caperatus_dto_337_e6_v1_0_cds.fna,aspergillus_caperatus_dto_337_e6_v1_0,mycocosm
aspergillus_capensis,aspergillus_capensis_cbs_138188_v1_0_genomic.fna,aspergillus_capensis_cbs_138188_v1_0_cds.fna,aspergillus_capensis_cbs_138188_v1_0,mycocosm
aspergillus_caninus,aspergillus_caninus_cbs_128032_v1_0_genomic.fna,aspergillus_caninus_cbs_128032_v1_0_cds.fna,aspergillus_caninus_cbs_128032_v1_0,mycocosm
aspergillus_californicus,aspergillus_californicus_cbs_123895_v1_0_genomic.fna,aspergillus_californicus_cbs_123895_v1_0_cds.fna,aspergillus_californicus_cbs_123895_v1_0,mycocosm
aspergillus_caespitosus,aspergillus_caespitosus_cbs_103_45_v1_0_genomic.fna,aspergillus_caespitosus_cbs_103_45_v1_0_cds.fna,aspergillus_caespitosus_cbs_103_45_v1_0,mycocosm
aspergillus_brevistipitatus,aspergillus_brevistipitatus_v1_0_genomic.fna,aspergillus_brevistipitatus_v1_0_cds.fna,aspergillus_brevistipitatus_v1_0,mycocosm
aspergillus_brevipes,aspergillus_brevipes_cbs_118_53_v1_0_genomic.fna,aspergillus_brevipes_cbs_118_53_v1_0_cds.fna,aspergillus_brevipes_cbs_118_53_v1_0,mycocosm
aspergillus_brevijanus,aspergillus_brevijanus_cbs_111_46_v1_0_genomic.fna,aspergillus_brevijanus_cbs_111_46_v1_0_cds.fna,aspergillus_brevijanus_cbs_111_46_v1_0,mycocosm
aspergillus_botucatensis,aspergillus_botucatensis_cbs_114221_v1_0_genomic.fna,aspergillus_botucatensis_cbs_114221_v1_0_cds.fna,aspergillus_botucatensis_cbs_114221_v1_0,mycocosm
aspergillus_bisporus,aspergillus_bisporus_cbs_707_71_v1_0_genomic.fna,aspergillus_bisporus_cbs_707_71_v1_0_cds.fna,aspergillus_bisporus_cbs_707_71_v1_0,mycocosm
aspergillus_biplanus,aspergillus_biplanus_cbs_468_65_v1_0_genomic.fna,aspergillus_biplanus_cbs_468_65_v1_0_cds.fna,aspergillus_biplanus_cbs_468_65_v1_0,mycocosm
aspergillus_bertholletius,aspergillus_bertholletius_ibt_29228_v1_0_genomic.fna,aspergillus_bertholletius_ibt_29228_v1_0_cds.fna,aspergillus_bertholletius_ibt_29228_v1_0,mycocosm
aspergillus_austroafricanus,aspergillus_austroafricanus_ibt_32289_v1_0_genomic.fna,aspergillus_austroafricanus_ibt_32289_v1_0_cds.fna,aspergillus_austroafricanus_ibt_32289_v1_0,mycocosm
aspergillus_aureoterreus,aspergillus_aureoterreus_v1_0_genomic.fna,aspergillus_aureoterreus_v1_0_cds.fna,aspergillus_aureoterreus_v1_0,mycocosm
aspergillus_aureoluteus,aspergillus_aureoluteus_cbs_105_55_v1_0_genomic.fna,aspergillus_aureoluteus_cbs_105_55_v1_0_cds.fna,aspergillus_aureoluteus_cbs_105_55_v1_0,mycocosm
aspergillus_aureolatus,aspergillus_aureolatus_cbs_190_65_v1_0_genomic.fna,aspergillus_aureolatus_cbs_190_65_v1_0_cds.fna,aspergillus_aureolatus_cbs_190_65_v1_0,mycocosm
aspergillus_aureofulgens,aspergillus_aureofulgens_ibt_27100_v1_0_genomic.fna,aspergillus_aureofulgens_ibt_27100_v1_0_cds.fna,aspergillus_aureofulgens_ibt_27100_v1_0,mycocosm
aspergillus_aurantiopurpureus,aspergillus_aurantiopurpureus_v1_0_genomic.fna,aspergillus_aurantiopurpureus_v1_0_cds.fna,aspergillus_aurantiopurpureus_v1_0,mycocosm
aspergillus_aurantiobrunneus,aspergillus_aurantiobrunneus_cbs_465_65_v1_0_genomic.fna,aspergillus_aurantiobrunneus_cbs_465_65_v1_0_cds.fna,aspergillus_aurantiobrunneus_cbs_465_65_v1_0,mycocosm
aspergillus_astellatus,aspergillus_astellatus_v1_0_genomic.fna,aspergillus_astellatus_v1_0_cds.fna,aspergillus_astellatus_v1_0,mycocosm
aspergillus_assulatus,aspergillus_assulatus_cbs_27911_v1_0_genomic.fna,aspergillus_assulatus_cbs_27911_v1_0_cds.fna,aspergillus_assulatus_cbs_27911_v1_0,mycocosm
aspergillus_arxii,aspergillus_arxii_cbs_52583_v1_0_genomic.fna,aspergillus_arxii_cbs_52583_v1_0_cds.fna,aspergillus_arxii_cbs_52583_v1_0,mycocosm
aspergillus_appendiculatus,aspergillus_appendiculatus_cbs_374_75_v1_0_genomic.fna,aspergillus_appendiculatus_cbs_374_75_v1_0_cds.fna,aspergillus_appendiculatus_cbs_374_75_v1_0,mycocosm
aspergillus_angustatus,aspergillus_angustatus_cbs_273_65_v1_0_genomic.fna,aspergillus_angustatus_cbs_273_65_v1_0_cds.fna,aspergillus_angustatus_cbs_273_65_v1_0,mycocosm
aspergillus_amylovorus,aspergillus_amylovorus_cbs_600_67_v1_0_genomic.fna,aspergillus_amylovorus_cbs_600_67_v1_0_cds.fna,aspergillus_amylovorus_cbs_600_67_v1_0,mycocosm
aspergillus_amoeneus,aspergillus_amoeneus_cbs_111_32_v1_0_genomic.fna,aspergillus_amoeneus_cbs_111_32_v1_0_cds.fna,aspergillus_amoeneus_cbs_111_32_v1_0,mycocosm
aspergillus_ambiguus,aspergillus_ambiguus_v1_0_genomic.fna,aspergillus_ambiguus_v1_0_cds.fna,aspergillus_ambiguus_v1_0,mycocosm
aspergillus_allahabadii,aspergillus_allahabadii_v1_0_genomic.fna,aspergillus_allahabadii_v1_0_cds.fna,aspergillus_allahabadii_v1_0,mycocosm
aspergillus_albertensis,aspergillus_albertensis_v1_0_genomic.fna,aspergillus_albertensis_v1_0_cds.fna,aspergillus_albertensis_v1_0,mycocosm
aspergillus_alabamensis,aspergillus_alabamensis_v1_0_genomic.fna,aspergillus_alabamensis_v1_0_cds.fna,aspergillus_alabamensis_v1_0,mycocosm
aspergillus_acristatulus,aspergillus_acristatulus_cbs_119_55_v1_0_genomic.fna,aspergillus_acristatulus_cbs_119_55_v1_0_cds.fna,aspergillus_acristatulus_cbs_119_55_v1_0,mycocosm
asordaria_arctica,asordaria_arctica_cbs_143_68_v1_0_genomic.fna,asordaria_arctica_cbs_143_68_v1_0_cds.fna,asordaria_arctica_cbs_143_68_v1_0,mycocosm
ascocoryne_sarcoides,ascocoryne_sarcoides_nrrl50072_genomic.fna,ascocoryne_sarcoides_nrrl50072_cds.fna,ascocoryne_sarcoides_nrrl50072,mycocosm
artolenzites_elegans,artolenzites_elegans_cirm_brfm_1663_v1_0_genomic.fna,artolenzites_elegans_cirm_brfm_1663_v1_0_cds.fna,artolenzites_elegans_cirm_brfm_1663_v1_0,mycocosm
arthroderma_benhamiae,arthroderma_benhamiae_cbs_112371_genomic.fna,arthroderma_benhamiae_cbs_112371_cds.fna,arthroderma_benhamiae_cbs_112371,mycocosm
arthroascus_fermentans,arthroascus_fermentans_17710_v1_0_genomic.fna,arthroascus_fermentans_17710_v1_0_cds.fna,arthroascus_fermentans_17710_v1_0,mycocosm
arthrinium_esporlense,arthrinium_esporlense_unipampa010_v1_0_genomic.fna,arthrinium_esporlense_unipampa010_v1_0_cds.fna,arthrinium_esporlense_unipampa010_v1_0,mycocosm
armillaria_tabescens,armillaria_tabescens_ccbas_213_v1_0_genomic.fna,armillaria_tabescens_ccbas_213_v1_0_cds.fna,armillaria_tabescens_ccbas_213_v1_0,mycocosm
armillaria_novae,armillaria_novae_zelandiae_2840_v1_0_genomic.fna,armillaria_novae_zelandiae_2840_v1_0_cds.fna,armillaria_novae_zelandiae_2840_v1_0,mycocosm
armillaria_nabsnona,armillaria_nabsnona_cmw6904_v1_0_genomic.fna,armillaria_nabsnona_cmw6904_v1_0_cds.fna,armillaria_nabsnona_cmw6904_v1_0,mycocosm
armillaria_mellea,armillaria_mellea_eldo17_v1_0_genomic.fna,armillaria_mellea_eldo17_v1_0_cds.fna,armillaria_mellea_eldo17_v1_0,mycocosm
armillaria_luteobubalina,armillaria_luteobubalina_hwk02_v1_0_genomic.fna,armillaria_luteobubalina_hwk02_v1_0_cds.fna,armillaria_luteobubalina_hwk02_v1_0,mycocosm
armillaria_fumosa,armillaria_fumosa_cbs_122221_v1_0_genomic.fna,armillaria_fumosa_cbs_122221_v1_0_cds.fna,armillaria_fumosa_cbs_122221_v1_0,mycocosm
armillaria_ectypa,armillaria_ectypa_fpl83_16_v1_0_genomic.fna,armillaria_ectypa_fpl83_16_v1_0_cds.fna,armillaria_ectypa_fpl83_16_v1_0,mycocosm
armillaria_cepistipes,armillaria_cepistipes_b5_genomic.fna,armillaria_cepistipes_b5_cds.fna,armillaria_cepistipes_b5,mycocosm
armillaria_borealis,armillaria_borealis_fpl87_14_v1_0_genomic.fna,armillaria_borealis_fpl87_14_v1_0_cds.fna,armillaria_borealis_fpl87_14_v1_0,mycocosm
aquilomyces_patris,aquilomyces_patris_dse4099_v1_0_genomic.fna,aquilomyces_patris_dse4099_v1_0_cds.fna,aquilomyces_patris_dse4099_v1_0,mycocosm
aporpium_caryae,aporpium_caryae_l_13461_genomic.fna,aporpium_caryae_l_13461_cds.fna,aporpium_caryae_l_13461,mycocosm
apodospora_peruviana,apodospora_peruviana_cbs_118394_v1_0_genomic.fna,apodospora_peruviana_cbs_118394_v1_0_cds.fna,apodospora_peruviana_cbs_118394_v1_0,mycocosm
apiospora_montagnei,apiospora_montagnei_nrrl_25634_v1_0_genomic.fna,apiospora_montagnei_nrrl_25634_v1_0_cds.fna,apiospora_montagnei_nrrl_25634_v1_0,mycocosm
apiosordaria_verruculosa,apiosordaria_verruculosa_cbs_315_58_v1_0_genomic.fna,apiosordaria_verruculosa_cbs_315_58_v1_0_cds.fna,apiosordaria_verruculosa_cbs_315_58_v1_0,mycocosm
apiosordaria_backusii,apiosordaria_backusii_cbs_540_89_v1_0_genomic.fna,apiosordaria_backusii_cbs_540_89_v1_0_cds.fna,apiosordaria_backusii_cbs_540_89_v1_0,mycocosm
aphanobasidium_pseudotsugae,aphanobasidium_pseudotsugae_omc1630_v1_0_genomic.fna,aphanobasidium_pseudotsugae_omc1630_v1_0_cds.fna,aphanobasidium_pseudotsugae_omc1630_v1_0,mycocosm
antrodia_sinuosa,antrodia_sinuosa_lb1_v1_0_genomic.fna,antrodia_sinuosa_lb1_v1_0_cds.fna,antrodia_sinuosa_lb1_v1_0,mycocosm
antrodia_serialis,antrodia_serialis_sig1antser10_v1_0_genomic.fna,antrodia_serialis_sig1antser10_v1_0_cds.fna,antrodia_serialis_sig1antser10_v1_0,mycocosm
antonospora_locustae,antonospora_locustae_hm_2013_genomic.fna,antonospora_locustae_hm_2013_cds.fna,antonospora_locustae_hm_2013,mycocosm
anthracobia_sp,anthracobia_sp_czu_v1_0_genomic.fna,anthracobia_sp_czu_v1_0_cds.fna,anthracobia_sp_czu_v1_0,mycocosm
anthostomella_tomicoides,anthostomella_tomicoides_1013_v1_0_genomic.fna,anthostomella_tomicoides_1013_v1_0_cds.fna,anthostomella_tomicoides_1013_v1_0,mycocosm
anthostomella_leucospermi,anthostomella_leucospermi_cbs110126_v1_0_genomic.fna,anthostomella_leucospermi_cbs110126_v1_0_cds.fna,anthostomella_leucospermi_cbs110126_v1_0,mycocosm
anthostoma_avocetta,anthostoma_avocetta_nrrl_3190_v1_0_genomic.fna,anthostoma_avocetta_nrrl_3190_v1_0_cds.fna,anthostoma_avocetta_nrrl_3190_v1_0,mycocosm
antarctomyces_sp,antarctomyces_sp_unipampa016_v1_0_genomic.fna,antarctomyces_sp_unipampa016_v1_0_cds.fna,antarctomyces_sp_unipampa016_v1_0,mycocosm
anomoporia_myceliosa,anomoporia_myceliosa_mjl_4413_v1_0_genomic.fna,anomoporia_myceliosa_mjl_4413_v1_0_cds.fna,anomoporia_myceliosa_mjl_4413_v1_0,mycocosm
anomoporia_kamtschatica,anomoporia_kamtschatica_omc1758_v1_0_genomic.fna,anomoporia_kamtschatica_omc1758_v1_0_cds.fna,anomoporia_kamtschatica_omc1758_v1_0,mycocosm
anomoporia_bombycina,anomoporia_bombycina_atcc_64506_v1_0_genomic.fna,anomoporia_bombycina_atcc_64506_v1_0_cds.fna,anomoporia_bombycina_atcc_64506_v1_0,mycocosm
anomoloma_albolutescens,anomoloma_albolutescens_omc1655_v1_0_genomic.fna,anomoloma_albolutescens_omc1655_v1_0_cds.fna,anomoloma_albolutescens_omc1655_v1_0,mycocosm
annulohypoxylon_stygium,annulohypoxylon_stygium_fl0470_v1_0_genomic.fna,annulohypoxylon_stygium_fl0470_v1_0_cds.fna,annulohypoxylon_stygium_fl0470_v1_0,mycocosm
annulohypoxylon_sp,annulohypoxylon_sp_fl0455_v1_0_genomic.fna,annulohypoxylon_sp_fl0455_v1_0_cds.fna,annulohypoxylon_sp_fl0455_v1_0,mycocosm
annulohypoxylon_minutellum,annulohypoxylon_minutellum_cbs_135445_v1_0_genomic.fna,annulohypoxylon_minutellum_cbs_135445_v1_0_cds.fna,annulohypoxylon_minutellum_cbs_135445_v1_0,mycocosm
amylomyces_rouxii,amylomyces_rouxii_nrrl_5866_v1_0_genomic.fna,amylomyces_rouxii_nrrl_5866_v1_0_cds.fna,amylomyces_rouxii_nrrl_5866_v1_0,mycocosm
amylocystis_lapponica,amylocystis_lapponica_skaamylap13_v1_0_genomic.fna,amylocystis_lapponica_skaamylap13_v1_0_cds.fna,amylocystis_lapponica_skaamylap13_v1_0,mycocosm
amylocorticium_subincarnatum,amylocorticium_subincarnatum_omc1654_v1_0_genomic.fna,amylocorticium_subincarnatum_omc1654_v1_0_cds.fna,amylocorticium_subincarnatum_omc1654_v1_0,mycocosm
ambrosiozyma_philentoma,ambrosiozyma_philentoma_nrrl_y_7523_genomic.fna,ambrosiozyma_philentoma_nrrl_y_7523_cds.fna,ambrosiozyma_philentoma_nrrl_y_7523,mycocosm
amanita_rubescens,amanita_rubescens_přilba_v1_0_genomic.fna,amanita_rubescens_přilba_v1_0_cds.fna,amanita_rubescens_přilba_v1_0,mycocosm
alternaria_tomatophila,alternaria_tomatophila_bmp2032_genomic.fna,alternaria_tomatophila_bmp2032_cds.fna,alternaria_tomatophila_bmp2032,mycocosm
alternaria_tangelonis,alternaria_tangelonis_bmp2327_genomic.fna,alternaria_tangelonis_bmp2327_cds.fna,alternaria_tangelonis_bmp2327,mycocosm
alternaria_solani,alternaria_solani_bmp0185_genomic.fna,alternaria_solani_bmp0185_cds.fna,alternaria_solani_bmp0185,mycocosm
alternaria_rosae,alternaria_rosae_mpi_puge_at_0040_v1_0_genomic.fna,alternaria_rosae_mpi_puge_at_0040_v1_0_cds.fna,alternaria_rosae_mpi_puge_at_0040_v1_0,mycocosm
alternaria_porri,alternaria_porri_bmp0178_genomic.fna,alternaria_porri_bmp0178_cds.fna,alternaria_porri_bmp0178,mycocosm
alternaria_mali,alternaria_mali_bmp3064_genomic.fna,alternaria_mali_bmp3064_cds.fna,alternaria_mali_bmp3064,mycocosm
alternaria_macrospora,alternaria_macrospora_bmp1949_genomic.fna,alternaria_macrospora_bmp1949_cds.fna,alternaria_macrospora_bmp1949,mycocosm
alternaria_longipes,alternaria_longipes_bmp0313_genomic.fna,alternaria_longipes_bmp0313_cds.fna,alternaria_longipes_bmp0313,mycocosm
alternaria_limoniasperae,alternaria_limoniasperae_bmp2335_genomic.fna,alternaria_limoniasperae_bmp2335_cds.fna,alternaria_limoniasperae_bmp2335,mycocosm
alternaria_gaisen,alternaria_gaisen_bmp2338_genomic.fna,alternaria_gaisen_bmp2338_cds.fna,alternaria_gaisen_bmp2338,mycocosm
alternaria_fragaria,alternaria_fragaria_bmp3062_genomic.fna,alternaria_fragaria_bmp3062_cds.fna,alternaria_fragaria_bmp3062,mycocosm
alternaria_dauci,alternaria_dauci_bmp0167_genomic.fna,alternaria_dauci_bmp0167_cds.fna,alternaria_dauci_bmp0167,mycocosm
alternaria_crassa,alternaria_crassa_bmp0172_genomic.fna,alternaria_crassa_bmp0172_cds.fna,alternaria_crassa_bmp0172,mycocosm
alternaria_citriarbusti,alternaria_citriarbusti_bmp2343_genomic.fna,alternaria_citriarbusti_bmp2343_cds.fna,alternaria_citriarbusti_bmp2343,mycocosm
alternaria_carthami,alternaria_carthami_bmp1963_genomic.fna,alternaria_carthami_bmp1963_cds.fna,alternaria_carthami_bmp1963,mycocosm
alternaria_capsici,alternaria_capsici_bmp0180_genomic.fna,alternaria_capsici_bmp0180_cds.fna,alternaria_capsici_bmp0180,mycocosm
alternaria_brassicicola,alternaria_brassicicola_atcc96836_genomic.fna,alternaria_brassicicola_atcc96836_cds.fna,alternaria_brassicicola_atcc96836,mycocosm
aliquandostipite_khaoyaiensis,aliquandostipite_khaoyaiensis_cbs_118232_v1_0_genomic.fna,aliquandostipite_khaoyaiensis_cbs_118232_v1_0_cds.fna,aliquandostipite_khaoyaiensis_cbs_118232_v1_0,mycocosm
agrocybe_praecox,agrocybe_praecox_okm6292_v1_0_genomic.fna,agrocybe_praecox_okm6292_v1_0_cds.fna,agrocybe_praecox_okm6292_v1_0,mycocosm
agrocybe_pediades,agrocybe_pediades_ah_40210_v1_0_genomic.fna,agrocybe_pediades_ah_40210_v1_0_cds.fna,agrocybe_pediades_ah_40210_v1_0,mycocosm
