"GFF Download Link","Organellar genome(s)","VEuPathDB Project","Chromosomes","Supercontigs","Contigs","Available for community annotation","Genome Source","Genome Version/Assembly ID","Mega base Pairs","Structural Annotation Source","Structural Annotation Version","Is Reference Strain","Organism","Species","Species NCBI taxon ID","Strain","Strain NCBI taxon ID","Genome Fasta Download Link","Protein Fasta Download Link","ChIP chip","EC#","ESTs","Genes","GO terms","Microarray","Non Protein coding genes","Orthologs","Popset Sequences","Protein coding genes","Proteomics","Pseudogenes","RNA Seq","RT-PCR","SNPs","TFBS","User comments"
"http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/gff/data/FungiDB-64_LramosaKPH11.gff","no","FungiDB","10","0","0","N/A","INSDC","GCA_008728235.1","   31.89","N/A","N/A","yes","Lichtheimia ramosa KPH11","Lichtheimia ramosa","688394","KPH11","N/A","http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/fasta/data/FungiDB-64_LramosaKPH11_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/LramosaKPH11/fasta/data/FungiDB-64_LramosaKPH11_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/gff/data/FungiDB-64_MfructicolaCPMC6.gff","no","FungiDB","0","99","0","Apollo","INSDC","GCA_016906325.1","   42.96","GenBank","Feb 18, 2021","yes","Monilinia fructicola CPMC6","Monilinia fructicola","38448","CPMC6","N/A","http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/fasta/data/FungiDB-64_MfructicolaCPMC6_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/MfructicolaCPMC6/fasta/data/FungiDB-64_MfructicolaCPMC6_AnnotatedProteins.fasta","N/A","6","N/A","10085","5872","N/A","0","10085","348","10085","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/gff/data/FungiDB-64_MpachydermatisCBS1879.gff","no","FungiDB","0","91","0","Apollo","INSDC","GCA_001278385.1","    8.15","GenBank","Sep 02, 2015","yes","Malassezia pachydermatis CBS 1879","Malassezia pachydermatis","77020","CBS 1879","N/A","http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/fasta/data/FungiDB-64_MpachydermatisCBS1879_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/MpachydermatisCBS1879/fasta/data/FungiDB-64_MpachydermatisCBS1879_AnnotatedProteins.fasta","N/A","607","N/A","4202","3452","N/A","0","4202","3211","4202","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/gff/data/FungiDB-64_MrestrictaKCTC27527.gff","yes","FungiDB","9","0","0","Apollo","GenBank","GCA_003290485.1","    7.37","GenBank","Jul 09, 2018","yes","Malassezia restricta KCTC 27527","Malassezia restricta","76775","KCTC 27527","N/A","http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/fasta/data/FungiDB-64_MrestrictaKCTC27527_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/MrestrictaKCTC27527/fasta/data/FungiDB-64_MrestrictaKCTC27527_AnnotatedProteins.fasta","N/A","448","N/A","4544","3013","N/A","138","4406","6256","4406","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/gff/data/FungiDB-64_NalbidaJCM2334.gff","no","FungiDB","0","0","74","N/A","GenBank","GCA_001599735.1","   20.70","n/a","n/a","no","Naganishia albida JCM2334","Naganishia albida","100951","JCM2334","N/A","http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/fasta/data/FungiDB-64_NalbidaJCM2334_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/NalbidaJCM2334/fasta/data/FungiDB-64_NalbidaJCM2334_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/gff/data/FungiDB-64_NalbidaNRRLY1402.gff","no","FungiDB","0","0","834","N/A","GenBank","GCA_001444555.1","   24.81","GenBank","Jul 26, 2016","yes","Naganishia albida NRRL Y-1402","Naganishia albida","100951","NRRL Y-1402","N/A","http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/fasta/data/FungiDB-64_NalbidaNRRLY1402_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/NalbidaNRRLY1402/fasta/data/FungiDB-64_NalbidaNRRLY1402_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/gff/data/FungiDB-64_NglabratusBG2.gff","no","FungiDB","13","0","0","N/A","INSDC","GCA_014217725.1","   12.70","GenBank","Aug 17, 2020","no","Nakaseomyces glabratus BG2","Nakaseomyces glabratus","5478","BG2","N/A","http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/fasta/data/FungiDB-64_NglabratusBG2_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/NglabratusBG2/fasta/data/FungiDB-64_NglabratusBG2_AnnotatedProteins.fasta","N/A","3","9","5481","4172","N/A","261","5220","87932","5220","N/A","14","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/gff/data/FungiDB-64_NglabratusBG3993.gff","no","FungiDB","13","0","0","N/A","INSDC","GCA_020450195.1","   12.73","GenBank","Oct 13, 2021","no","Nakaseomyces glabratus BG3993","Nakaseomyces glabratus","5478","BG3993","N/A","http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/fasta/data/FungiDB-64_NglabratusBG3993_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/NglabratusBG3993/fasta/data/FungiDB-64_NglabratusBG3993_AnnotatedProteins.fasta","N/A","N/A","9","5487","3953","N/A","254","5233","87903","5233","N/A","19","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/gff/data/FungiDB-64_NglabratusCBS1382020.gff","no","FungiDB","13","0","0","N/A","INSDC","GCA_010111755.1","   12.73","GenBank","Jul 07, 2020","no","Nakaseomyces glabratus CBS138 2020","Nakaseomyces glabratus","5478","CBS138 2020","N/A","http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/fasta/data/FungiDB-64_NglabratusCBS1382020_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/NglabratusCBS1382020/fasta/data/FungiDB-64_NglabratusCBS1382020_AnnotatedProteins.fasta","N/A","3","9","5508","4037","N/A","250","5258","87916","5258","N/A","11","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/gff/data/FungiDB-64_NglabratusDSY562.gff","yes","FungiDB","13","5","0","N/A","INSDC","GCA_002219185.1","   12.73","GenBank","Jul 14, 2017","no","Nakaseomyces glabratus DSY562","Nakaseomyces glabratus","5478","DSY562","N/A","http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/fasta/data/FungiDB-64_NglabratusDSY562_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/NglabratusDSY562/fasta/data/FungiDB-64_NglabratusDSY562_AnnotatedProteins.fasta","N/A","2","9","5543","4008","N/A","253","5290","77821","5290","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/gff/data/FungiDB-64_PcanisCanA.gff","no","FungiDB","0","33","0","Apollo","INSDC","GCA_017788925.1","    7.38","GenBank","Apr 05, 2021","yes","Pneumocystis canis CanA","Pneumocystis canis","2698477","CanA","N/A","http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/fasta/data/FungiDB-64_PcanisCanA_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PcanisCanA/fasta/data/FungiDB-64_PcanisCanA_AnnotatedProteins.fasta","N/A","N/A","N/A","3113","2317","N/A","38","3075","10704","3075","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/gff/data/FungiDB-64_PcinnamomiGKB4.gff","no","FungiDB","0","133","0","N/A","INSDC","GCA_018691715.1","  109.70","GenBank","Jun 03, 2021","no","Phytophthora cinnamomi GKB4","Phytophthora cinnamomi","4785","GKB4","N/A","http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/fasta/data/FungiDB-64_PcinnamomiGKB4_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PcinnamomiGKB4/fasta/data/FungiDB-64_PcinnamomiGKB4_AnnotatedProteins.fasta","N/A","4","N/A","19981","9504","N/A","0","19981","69528","19981","N/A","0","19981","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/gff/data/FungiDB-64_PcomataTmat.gff","yes","FungiDB","7","0","0","Apollo","INSDC","GCA_900290415.1","   34.39","GenBank","Oct 22, 2018","yes","Podospora comata strain T mat+","Podospora comata","48703","strain T mat+","N/A","http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/fasta/data/FungiDB-64_PcomataTmat_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PcomataTmat/fasta/data/FungiDB-64_PcomataTmat_AnnotatedProteins.fasta","N/A","998","N/A","13100","7103","N/A","2652","10448","214","10448","N/A","2178","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/gff/data/FungiDB-64_PeffusaR13.gff","no","FungiDB","0","784","0","Apollo","INSDC","GCA_003843895.1","   32.16","GenBank","2018-11-27","yes","Peronospora effusa R13","Peronospora effusa","542832","R13","N/A","http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/fasta/data/FungiDB-64_PeffusaR13_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PeffusaR13/fasta/data/FungiDB-64_PeffusaR13_AnnotatedProteins.fasta","N/A","692","N/A","8603","5447","N/A","0","8603","566","8603","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PinsidiosumPi-s/gff/data/FungiDB-64_PinsidiosumPi-s.gff","no","FungiDB","0","1192","0","Apollo","INSDC","GCA_001029375.1","   53.24","GenBank","Oct 03, 2017","yes","Pythium insidiosum Pi-s","Pythium insidiosum","114742","Pi-s","N/A","http://FungiDB.org/common/downloads/Current_Release/PinsidiosumPi-s/fasta/data/FungiDB-64_PinsidiosumPi-s_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PinsidiosumPi-s/fasta/data/FungiDB-64_PinsidiosumPi-s_AnnotatedProteins.fasta","N/A","1016","181","14850","9510","N/A","0","14850","651","14850","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PkudriavzeviiCBS5147/gff/data/FungiDB-64_PkudriavzeviiCBS5147.gff","no","FungiDB","5","0","0","N/A","INSDC","GCA_003054405.1","   10.78","N/A","N/A","no","Pichia kudriavzevii strain CBS5147","Pichia kudriavzevii","4909","strain CBS5147","N/A","http://FungiDB.org/common/downloads/Current_Release/PkudriavzeviiCBS5147/fasta/data/FungiDB-64_PkudriavzeviiCBS5147_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PkudriavzeviiCBS5147/fasta/data/FungiDB-64_PkudriavzeviiCBS5147_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PkudriavzeviiCBS573/gff/data/FungiDB-64_PkudriavzeviiCBS573.gff","yes","FungiDB","5","0","0","Apollo","INSDC","GCA_003054445.1","   10.86","GenBank","May 31, 2019","yes","Pichia kudriavzevii strain CBS573","Pichia kudriavzevii","4909","strain CBS573","N/A","http://FungiDB.org/common/downloads/Current_Release/PkudriavzeviiCBS573/fasta/data/FungiDB-64_PkudriavzeviiCBS573_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PkudriavzeviiCBS573/fasta/data/FungiDB-64_PkudriavzeviiCBS573_AnnotatedProteins.fasta","N/A","715","N/A","5367","4134","N/A","212","5155","8266","5155","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PmacacaeP2C/gff/data/FungiDB-64_PmacacaeP2C.gff","no","FungiDB","16","3","0","Apollo","INSDC","GCA_018127085.1","    8.27","GenBank","Apr 23, 2021","yes","Pneumocystis sp. macacae isolate P2C","Pneumocystis sp. 'macacae'","2698480","P2C","N/A","http://FungiDB.org/common/downloads/Current_Release/PmacacaeP2C/fasta/data/FungiDB-64_PmacacaeP2C_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PmacacaeP2C/fasta/data/FungiDB-64_PmacacaeP2C_AnnotatedProteins.fasta","N/A","N/A","N/A","3427","2310","N/A","37","3390","10623","3390","N/A","0","N/A","N/A","682","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PoryzaeBR32/gff/data/FungiDB-64_PoryzaeBR32.gff","no","FungiDB","0","111","0","N/A","GenBank","GCA_900474545.2","   41.86","GEMO","Nov 02, 2011","no","Pyricularia oryzae BR32","Pyricularia oryzae","318829","BR32","N/A","http://FungiDB.org/common/downloads/Current_Release/PoryzaeBR32/fasta/data/FungiDB-64_PoryzaeBR32_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PoryzaeBR32/fasta/data/FungiDB-64_PoryzaeBR32_AnnotatedProteins.fasta","N/A","821","555","14781","6645","N/A","432","14349","4663","14349","N/A","0","14781","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PoryctolagiCS1/gff/data/FungiDB-64_PoryctolagiCS1.gff","no","FungiDB","0","38","0","Apollo","INSDC","GCA_017311285.1","    7.64","GenBank","Mar 09, 2021","yes","Pneumocystis oryctolagi CS1","Pneumocystis oryctolagi","42067","CS1","N/A","http://FungiDB.org/common/downloads/Current_Release/PoryctolagiCS1/fasta/data/FungiDB-64_PoryctolagiCS1_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PoryctolagiCS1/fasta/data/FungiDB-64_PoryctolagiCS1_AnnotatedProteins.fasta","N/A","1","N/A","2856","2141","N/A","0","2856","9795","2856","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Ppalmivorasbr112.9/gff/data/FungiDB-64_Ppalmivorasbr112.9.gff","no","FungiDB","0","0","24809","Apollo","GenBank","GCA_002911725.1","  107.77","GenBank","Feb 02, 2018","yes","Phytophthora palmivora var. palmivora strain sbr112.9","Phytophthora palmivora","4796","var. palmivora strain sbr112.9","N/A","http://FungiDB.org/common/downloads/Current_Release/Ppalmivorasbr112.9/fasta/data/FungiDB-64_Ppalmivorasbr112.9_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Ppalmivorasbr112.9/fasta/data/FungiDB-64_Ppalmivorasbr112.9_AnnotatedProteins.fasta","N/A","1616","N/A","28185","8972","N/A","3511","24674","54020","24674","N/A","3511","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PplurivoraAV1007/gff/data/FungiDB-64_PplurivoraAV1007.gff","no","FungiDB","0","0","1897","N/A","GenBank","GCA_002247145.1","   40.44","GenBank","Aug 11, 2017","yes","Phytophthora plurivora AV1007","Phytophthora plurivora","639000","AV1007","N/A","http://FungiDB.org/common/downloads/Current_Release/PplurivoraAV1007/fasta/data/FungiDB-64_PplurivoraAV1007_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PplurivoraAV1007/fasta/data/FungiDB-64_PplurivoraAV1007_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PramorumPr-102/gff/data/FungiDB-64_PramorumPr-102.gff","no","FungiDB","0","2576","0","Apollo","GenBank","GCA_000149735.1","   66.65","JGI","1.1","yes","Phytophthora ramorum strain Pr102","Phytophthora ramorum","164328","strain Pr102","N/A","http://FungiDB.org/common/downloads/Current_Release/PramorumPr-102/fasta/data/FungiDB-64_PramorumPr-102_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PramorumPr-102/fasta/data/FungiDB-64_PramorumPr-102_AnnotatedProteins.fasta","N/A","1272","N/A","15743","8572","N/A","251","15492","81901","15492","N/A","251","15743","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/PsorghiRO10H11247/gff/data/FungiDB-64_PsorghiRO10H11247.gff","no","FungiDB","0","15715","0","Apollo","INSDC","GCA_001263375.1","   99.53","GenBank","Aug 19, 2015","yes","Puccinia sorghi strain RO10H11247","Puccinia sorghi","27349","strain RO10H11247","N/A","http://FungiDB.org/common/downloads/Current_Release/PsorghiRO10H11247/fasta/data/FungiDB-64_PsorghiRO10H11247_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PsorghiRO10H11247/fasta/data/FungiDB-64_PsorghiRO10H11247_AnnotatedProteins.fasta","N/A","755","N/A","21769","7991","N/A","691","21078","23373","21078","N/A","157","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Pstriiformis93-210/gff/data/FungiDB-64_Pstriiformis93-210.gff","yes","FungiDB","0","492","0","Apollo","INSDC","GCA_002920065.1","   84.63","GenBank","Feb 06, 2018","yes","Puccinia striiformis strain 93-210","Puccinia striiformis","27350","strain 93-210","N/A","http://FungiDB.org/common/downloads/Current_Release/Pstriiformis93-210/fasta/data/FungiDB-64_Pstriiformis93-210_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Pstriiformis93-210/fasta/data/FungiDB-64_Pstriiformis93-210_AnnotatedProteins.fasta","N/A","1060","783","15090","6077","N/A","0","15090","23167","15090","N/A","0","15090","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Pstriiformis93TX-2/gff/data/FungiDB-64_Pstriiformis93TX-2.gff","yes","FungiDB","0","561","0","N/A","INSDC","GCA_002920205.1","   77.37","GenBank","2018-02-06","no","Puccinia striiformis 93TX-2","Puccinia striiformis","27350","93TX-2","N/A","http://FungiDB.org/common/downloads/Current_Release/Pstriiformis93TX-2/fasta/data/FungiDB-64_Pstriiformis93TX-2_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Pstriiformis93TX-2/fasta/data/FungiDB-64_Pstriiformis93TX-2_AnnotatedProteins.fasta","N/A","731","763","14629","5665","N/A","0","14629","22896","14629","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Pwakefieldiae2A/gff/data/FungiDB-64_Pwakefieldiae2A.gff","no","FungiDB","17","0","0","Apollo","INSDC","GCA_017301755.1","    7.30","GenBank","Mar 09, 2021","yes","Pneumocystis wakefieldiae 2A","Pneumocystis wakefieldiae","38082","2A","N/A","http://FungiDB.org/common/downloads/Current_Release/Pwakefieldiae2A/fasta/data/FungiDB-64_Pwakefieldiae2A_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Pwakefieldiae2A/fasta/data/FungiDB-64_Pwakefieldiae2A_AnnotatedProteins.fasta","N/A","N/A","N/A","3223","2359","N/A","41","3182","10683","3182","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/RirregularisA1DAOM664342/gff/data/FungiDB-64_RirregularisA1DAOM664342.gff","no","FungiDB","0","0","11196","N/A","GenBank","GCA_001593125.1","  125.35","GenBank","Dec 11, 2017","no","Rhizophagus irregularis A1 (DAOM-664342)","Rhizophagus irregularis","588596","A1 (DAOM-664342)","N/A","http://FungiDB.org/common/downloads/Current_Release/RirregularisA1DAOM664342/fasta/data/FungiDB-64_RirregularisA1DAOM664342_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/RirregularisA1DAOM664342/fasta/data/FungiDB-64_RirregularisA1DAOM664342_AnnotatedProteins.fasta","N/A","1358","3","26582","11482","N/A","106","26476","3450","26476","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/RirregularisC2/gff/data/FungiDB-64_RirregularisC2.gff","no","FungiDB","33","0","0","N/A","INSDC","GCA_020716745.1","  161.92","GenBank","Dec 07, 2021","no","Rhizophagus irregularis C2","Rhizophagus irregularis","588596","C2","N/A","http://FungiDB.org/common/downloads/Current_Release/RirregularisC2/fasta/data/FungiDB-64_RirregularisC2_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/RirregularisC2/fasta/data/FungiDB-64_RirregularisC2_AnnotatedProteins.fasta","N/A","2","3","25634","9779","N/A","90","25544","2279","25544","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/RlauricolaRL4/gff/data/FungiDB-64_RlauricolaRL4.gff","no","FungiDB","0","169","0","Apollo","INSDC","GCA_014183025.1","   34.63","RollinsLab","Feb 11, 2022","yes","Raffaelea lauricola RL4","Raffaelea lauricola","483707","RL4","N/A","http://FungiDB.org/common/downloads/Current_Release/RlauricolaRL4/fasta/data/FungiDB-64_RlauricolaRL4_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/RlauricolaRL4/fasta/data/FungiDB-64_RlauricolaRL4_AnnotatedProteins.fasta","N/A","N/A","N/A","10461","5935","N/A","146","10315","150","10315","N/A","0","N/A","N/A","N/A","N/A","N/A"
